"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"902","2009","2","Bihar","Muzaffarpur","310.81","205.59","661.47"
"18","2010","6","Madhya Pradesh","Rewa","102.1","67.5","661.12"
"29","2016","6","Madhya Pradesh","Ratlam","1.0","0.66","660.0"
"35","2016","6","Madhya Pradesh","Khargone / West Nimar","1.0","0.66","660.0"
"149","2010","10","Rajasthan","Dungarpur","13.73","9.06","659.87"
"141","2014","10","Rajasthan","Banswara","28.05","18.43","657.08"
"41","2017","6","Madhya Pradesh","Rajgarh","1.15","0.75","648.7"
"705","2011","8","Orissa","Ganjam","298.38","193.29","647.8"
"20","2009","6","Madhya Pradesh","Satna","82.6","53.5","647.7"
"100","2009","7","Maharashtra","Dhule","23.6","15.24","645.76"
"903","2010","2","Bihar","Darbhanga","346.31","223.43","645.17"
"18","2008","6","Madhya Pradesh","Rewa","136.9","88.24","644.56"
"18","2009","6","Madhya Pradesh","Rewa","124.9","79.8","638.91"
"13","2012","6","Madhya Pradesh","Sagar","5.26","3.33","633.08"
"19","2009","6","Madhya Pradesh","Sidhi","116.4","73.4","630.58"
"38","2008","6","Madhya Pradesh","Raisen","22.1","13.93","630.32"
"16","2010","6","Madhya Pradesh","Chhatarpur","8.9","5.5","617.98"
"13","2009","6","Madhya Pradesh","Sagar","6.0","3.7","616.67"
"102","2012","7","Maharashtra","Ahmednagar","7.5","4.61","614.67"
"10","2008","6","Madhya Pradesh","Narsinghpur","13.1","8.05","614.5"
"913","2009","15","Jharkhand","Hazaribagh","95.26","58.44","613.52"
"110","2013","7","Maharashtra","Beed","0.5","0.3","600.0"
"7","2008","6","Madhya Pradesh","Jabalpur","173.3","103.69","598.33"
"915","2009","15","Jharkhand","Palamau","44.84","26.82","598.13"
"917","2010","15","Jharkhand","Singhbhum","187.56","111.26","593.2"
"21","2008","6","Madhya Pradesh","Shahdol","253.0","149.96","592.73"
"12","2009","6","Madhya Pradesh","Mandla","180.1","106.2","589.67"
"33","2009","6","Madhya Pradesh","Dhar","1.2","0.7","583.33"
"7","2009","6","Madhya Pradesh","Jabalpur","135.2","78.8","582.84"
"36","2017","6","Madhya Pradesh","Khandwa / East Nimar","5.89","3.38","573.85"
"42","2012","6","Madhya Pradesh","Shajapur","0.07","0.04","571.43"
"39","2013","6","Madhya Pradesh","Vidisha","1.5","0.84","560.0"
"112","2013","7","Maharashtra","Osmanabad","20.7","11.5","555.56"
"112","2009","7","Maharashtra","Osmanabad","9.3","4.97","534.41"
"915","2010","15","Jharkhand","Palamau","55.5","29.47","530.99"
"111","2008","7","Maharashtra","Nanded","8.0","4.2","525.0"
"111","2012","7","Maharashtra","Nanded","4.0","2.09","522.5"
"111","2010","7","Maharashtra","Nanded","5.2","2.71","521.15"
"141","2015","10","Rajasthan","Banswara","27.54","14.34","520.72"
"39","2008","6","Madhya Pradesh","Vidisha","0.5","0.26","520.0"
"17","2008","6","Madhya Pradesh","Panna","57.1","29.37","514.36"
"14","2008","6","Madhya Pradesh","Damoh","56.3","28.64","508.7"
"34","2012","6","Madhya Pradesh","Jhabua","18.98","9.64","507.9"
"909","2008","2","Bihar","Bhagalpur","48.02","24.22","504.37"
"37","2008","6","Madhya Pradesh","Sehore","5.1","2.57","503.92"
"31","2012","6","Madhya Pradesh","Mandsaur","0.04","0.02","500.0"
"32","2008","6","Madhya Pradesh","Dewas","0.4","0.2","500.0"
"41","2009","6","Madhya Pradesh","Rajgarh","0.6","0.3","500.0"
"42","2009","6","Madhya Pradesh","Shajapur","0.2","0.1","500.0"
"42","2013","6","Madhya Pradesh","Shajapur","0.04","0.02","500.0"
"111","2013","7","Maharashtra","Nanded","0.8","0.4","500.0"
"9","2008","6","Madhya Pradesh","Chhindwara","19.3","9.57","495.85"
"100","2014","7","Maharashtra","Dhule","18.3","9.0","491.8"
"17","2009","6","Madhya Pradesh","Panna","58.3","28.6","490.57"
"35","2009","6","Madhya Pradesh","Khargone / West Nimar","5.1","2.5","490.2"
"109","2010","7","Maharashtra","Parbhani","5.1","2.47","484.31"
"29","2008","6","Madhya Pradesh","Ratlam","1.8","0.86","477.78"
"108","2016","7","Maharashtra","Aurangabad","6.5","3.1","476.92"
"15","2012","6","Madhya Pradesh","Tikamgarh","11.77","5.6","475.79"
"36","2015","6","Madhya Pradesh","Khandwa / East Nimar","7.0","3.33","475.71"
"16","2017","6","Madhya Pradesh","Chhatarpur","6.33","2.98","470.77"
"110","2011","7","Maharashtra","Beed","0.6","0.28","466.67"
"12","2008","6","Madhya Pradesh","Mandla","194.1","90.35","465.48"
"110","2017","7","Maharashtra","Beed","0.06","0.03","461.54"
"16","2009","6","Madhya Pradesh","Chhatarpur","9.7","4.4","453.61"
"908","2010","2","Bihar","Mungair","128.49","57.92","450.77"
"15","2010","6","Madhya Pradesh","Tikamgarh","12.0","5.4","450.0"
"101","2009","7","Maharashtra","Jalgaon","0.2","0.09","450.0"
"110","2012","7","Maharashtra","Beed","0.6","0.27","450.0"
"902","2010","2","Bihar","Muzaffarpur","293.36","131.42","447.98"
"13","2013","6","Madhya Pradesh","Sagar","4.78","2.09","437.24"
"705","2013","8","Orissa","Ganjam","289.88","126.18","435.28"
"20","2008","6","Madhya Pradesh","Satna","90.3","39.01","432.0"
"16","2008","6","Madhya Pradesh","Chhatarpur","11.3","4.88","431.86"
"109","2013","7","Maharashtra","Parbhani","0.7","0.3","428.57"
"35","2013","6","Madhya Pradesh","Khargone / West Nimar","2.83","1.21","427.56"
"141","2009","10","Rajasthan","Banswara","28.64","12.19","425.4"
"110","2010","7","Maharashtra","Beed","0.8","0.34","425.0"
"24","2008","6","Madhya Pradesh","Guna","1.4","0.59","421.43"
"112","2011","7","Maharashtra","Osmanabad","17.4","7.3","419.54"
"134","2009","3","Gujarat","Panchmahal","91.1","38.2","419.32"
"141","2008","10","Rajasthan","Banswara","32.03","13.29","414.99"
"15","2014","6","Madhya Pradesh","Tikamgarh","13.0","5.33","410.0"
"15","2009","6","Madhya Pradesh","Tikamgarh","12.7","5.2","409.45"
"115","2012","7","Maharashtra","Amarawati","3.8","1.55","407.89"
"99","2010","7","Maharashtra","Nasik","59.1","24.03","406.6"
"110","2008","7","Maharashtra","Beed","1.0","0.4","400.0"
"113","2016","7","Maharashtra","Buldhana","0.01","0.0","400.0"
"115","2008","7","Maharashtra","Amarawati","4.5","1.8","400.0"
"116","2008","7","Maharashtra","Yeotmal","0.5","0.2","400.0"
"116","2012","7","Maharashtra","Yeotmal","0.1","0.04","400.0"
"19","2008","6","Madhya Pradesh","Sidhi","122.4","48.11","393.06"
"112","2012","7","Maharashtra","Osmanabad","19.8","7.77","392.42"
"34","2009","6","Madhya Pradesh","Jhabua","20.4","8.0","392.16"
"99","2009","7","Maharashtra","Nasik","48.1","18.84","391.68"
"33","2008","6","Madhya Pradesh","Dhar","1.4","0.53","378.57"
"102","2009","7","Maharashtra","Ahmednagar","7.4","2.8","378.38"
"111","2011","7","Maharashtra","Nanded","4.0","1.5","375.0"
"16","2012","6","Madhya Pradesh","Chhatarpur","5.79","2.17","374.78"
"15","2008","6","Madhya Pradesh","Tikamgarh","12.9","4.82","373.64"
"41","2008","6","Madhya Pradesh","Rajgarh","0.7","0.26","371.43"
"149","2009","10","Rajasthan","Dungarpur","13.96","5.06","362.46"
"15","2017","6","Madhya Pradesh","Tikamgarh","4.56","1.64","359.65"
"112","2008","7","Maharashtra","Osmanabad","8.9","3.2","359.55"
"112","2010","7","Maharashtra","Osmanabad","17.5","6.19","353.71"
"15","2013","6","Madhya Pradesh","Tikamgarh","11.41","4.01","351.45"
"109","2009","7","Maharashtra","Parbhani","4.3","1.51","351.16"
"13","2008","6","Madhya Pradesh","Sagar","6.4","2.24","350.0"
"42","2008","6","Madhya Pradesh","Shajapur","0.2","0.07","350.0"
"109","2008","7","Maharashtra","Parbhani","6.3","2.2","349.21"
"35","2008","6","Madhya Pradesh","Khargone / West Nimar","5.5","1.92","349.09"
"109","2011","7","Maharashtra","Parbhani","2.3","0.8","347.83"
"34","2008","6","Madhya Pradesh","Jhabua","21.9","7.46","340.64"
"115","2017","7","Maharashtra","Amarawati","8.9","3.0","337.08"
"35","2015","6","Madhya Pradesh","Khargone / West Nimar","2.0","0.67","335.0"
"16","2015","6","Madhya Pradesh","Chhatarpur","8.0","2.67","333.75"
"106","2010","7","Maharashtra","Solapur","0.7","0.23","328.57"
"17","2015","6","Madhya Pradesh","Panna","55.0","17.33","315.09"
"115","2014","7","Maharashtra","Amarawati","5.3","1.6","301.89"
"112","2017","7","Maharashtra","Osmanabad","10.3","3.0","291.26"
"13","2015","6","Madhya Pradesh","Sagar","7.0","2.0","285.71"
"106","2011","7","Maharashtra","Solapur","0.7","0.2","285.71"
"110","2009","7","Maharashtra","Beed","0.6","0.17","283.33"
"111","2009","7","Maharashtra","Nanded","5.6","1.49","266.07"
"102","2014","7","Maharashtra","Ahmednagar","8.6","2.2","255.81"
"31","2013","6","Madhya Pradesh","Mandsaur","0.04","0.01","250.0"
"106","2013","7","Maharashtra","Solapur","0.4","0.1","250.0"
"106","2014","7","Maharashtra","Solapur","0.4","0.1","250.0"
"110","2014","7","Maharashtra","Beed","0.4","0.1","250.0"
"111","2015","7","Maharashtra","Nanded","0.4","0.1","250.0"
"106","2012","7","Maharashtra","Solapur","0.4","0.09","225.0"
"149","2008","10","Rajasthan","Dungarpur","14.84","3.29","221.7"
"112","2016","7","Maharashtra","Osmanabad","9.6","2.1","218.75"
"106","2016","7","Maharashtra","Solapur","0.2","0.04","215.0"
"115","2015","7","Maharashtra","Amarawati","5.6","1.2","214.29"
"109","2016","7","Maharashtra","Parbhani","0.02","0.0","200.0"
"112","2014","7","Maharashtra","Osmanabad","18.9","3.6","190.48"
"115","2013","7","Maharashtra","Amarawati","4.7","0.8","170.21"
"109","2012","7","Maharashtra","Parbhani","2.0","0.33","165.0"
"111","2014","7","Maharashtra","Nanded","0.8","0.1","125.0"
"106","2017","7","Maharashtra","Solapur","0.6","0.07","116.67"
"15","2015","6","Madhya Pradesh","Tikamgarh","6.0","0.67","111.67"
"106","2009","7","Maharashtra","Solapur","0.1","0.01","100.0"
"112","2015","7","Maharashtra","Osmanabad","10.0","0.9","90.0"
"24","2016","6","Madhya Pradesh","Guna","0.0","0.0","0.0"
"28","2008","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2009","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2010","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2011","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2012","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2013","6","Madhya Pradesh","Indore","0.01","0.0","0.0"
"28","2014","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2015","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"28","2016","6","Madhya Pradesh","Indore","0.0","0.0","0.0"
"29","2014","6","Madhya Pradesh","Ratlam","0.0","0.0","0.0"
"29","2015","6","Madhya Pradesh","Ratlam","0.0","0.0","0.0"
"29","2017","6","Madhya Pradesh","Ratlam","0.0","0.0","0.0"
"30","2008","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2009","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2010","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2011","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2012","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2013","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2014","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2015","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2016","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"31","2008","6","Madhya Pradesh","Mandsaur","0.1","0.0","0.0"
"31","2009","6","Madhya Pradesh","Mandsaur","0.1","0.0","0.0"
"31","2010","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2011","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2014","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2015","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2016","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"32","2015","6","Madhya Pradesh","Dewas","0.0","0.0","0.0"
"32","2016","6","Madhya Pradesh","Dewas","0.0","0.0","0.0"
"33","2015","6","Madhya Pradesh","Dhar","0.0","0.0","0.0"
"33","2016","6","Madhya Pradesh","Dhar","0.0","0.0","0.0"
"42","2014","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2015","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2016","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"95","2008","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2009","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2010","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2011","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2012","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2016","7","Maharashtra","Bombay","0.0","0.0","0.0"
"101","2008","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"101","2010","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"101","2012","7","Maharashtra","Jalgaon","0.03","0.0","0.0"
"101","2013","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"101","2014","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"101","2015","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"101","2016","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"101","2017","7","Maharashtra","Jalgaon","0.0","0.0","0.0"
"106","2015","7","Maharashtra","Solapur","0.2","0.0","0.0"
"108","2008","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2009","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2011","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2012","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2013","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2014","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2015","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"108","2017","7","Maharashtra","Aurangabad","0.0","0.0","0.0"
"109","2014","7","Maharashtra","Parbhani","0.3","0.0","0.0"
"109","2015","7","Maharashtra","Parbhani","0.0","0.0","0.0"
"109","2017","7","Maharashtra","Parbhani","0.0","0.0","0.0"
"110","2015","7","Maharashtra","Beed","0.3","0.0","0.0"
"113","2008","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2009","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2010","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2011","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2012","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2013","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2014","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2015","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"113","2017","7","Maharashtra","Buldhana","0.0","0.0","0.0"
"114","2010","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2012","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2013","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2014","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2015","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2016","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2017","7","Maharashtra","Akola","0.0","0.0","0.0"
"116","2010","7","Maharashtra","Yeotmal","0.0","0.0","0.0"
"116","2013","7","Maharashtra","Yeotmal","0.1","0.0","0.0"
"116","2014","7","Maharashtra","Yeotmal","0.0","0.0","0.0"
"116","2015","7","Maharashtra","Yeotmal","0.0","0.0","0.0"
"116","2016","7","Maharashtra","Yeotmal","0.0","0.0","0.0"
"116","2017","7","Maharashtra","Yeotmal","0.0","0.0","0.0"
"117","2008","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2009","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2010","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2011","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2012","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2013","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2014","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2015","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2016","7","Maharashtra","Wardha","0.0","0.0","0.0"
"117","2017","7","Maharashtra","Wardha","0.0","0.0","0.0"
"122","2008","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2009","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2010","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2011","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2012","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2013","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2014","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2015","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2016","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2017","3","Gujarat","Amreli","0.0","0.0","0.0"
"123","2008","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2009","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2010","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2011","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2012","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2013","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2014","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2016","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2017","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"126","2008","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2009","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2010","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2011","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2012","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2013","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2014","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2015","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2016","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2017","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"129","2008","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2009","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2010","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2011","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2012","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2013","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2014","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2015","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2016","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2017","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"130","2008","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2009","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2010","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2012","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2013","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2014","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2015","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2016","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2017","3","Gujarat","Junagadh","0.0","0.0","0.0"
"132","2008","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2009","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2010","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2011","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2012","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2013","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2014","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2015","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2016","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2017","3","Gujarat","Kutch","0.0","0.0","0.0"
"135","2008","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2009","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2010","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2011","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2012","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2013","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2014","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2015","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2016","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2017","3","Gujarat","Rajkot","0.0","0.0","0.0"
"138","2010","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2014","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"139","2008","10","Rajasthan","Ajmer","0.0","0.01","0.0"
"139","2015","10","Rajasthan","Ajmer","0.0","0.0","0.0"
"142","2008","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2009","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2010","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2011","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2012","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2013","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2014","10","Rajasthan","Barmer","0.0","0.0","0.0"
